PPAN,ENSG00000130810,GRCh38,chr19,10106289,10111634,hg19,10216965,10222310,53,57
RHOD,ENSG00000173156,GRCh38,chr11,67056818,67072013,hg19,66824289,66839484,53,57
RNPS1,ENSG00000205937,GRCh38,chr16,2253116,2268412,hg19,2303117,2318413,53,57
SPATA31D5P,ENSG00000240632,GRCh38,chr9,81913437,81919926,hg19,84528352,84534841,53,57
VSX1,ENSG00000100987,GRCh38,chr20,25070885,25082365,hg19,25051521,25063001,53,57
YKT6,ENSG00000106636,GRCh38,chr7,44200968,44214294,hg19,44240567,44253893,53,57
GPR6,ENSG00000146360,GRCh38,chr6,109978256,109980718,hg19,110299459,110301921,53,58
KDELR1,ENSG00000105438,GRCh38,chr19,48382570,48391553,hg19,48885827,48894810,53,58
LINC00574,ENSG00000231690,GRCh38,chr6,169790321,169802873,hg19,170190417,170202969,53,58
LINC00608,ENSG00000236445,GRCh38,chr2,218975393,218989940,hg19,219840115,219854662,53,58
MOB3C,ENSG00000142961,GRCh38,chr1,46607715,46616891,hg19,47073387,47082563,53,58
OSGEP,ENSG00000092094,GRCh38,chr14,20446411,20455105,hg19,20914570,20923264,53,58
TUBB2B,ENSG00000137285,GRCh38,chr6,3224261,3231730,hg19,3224495,3231964,53,58
TUBG1,ENSG00000131462,GRCh38,chr17,42609676,42615234,hg19,40761694,40767252,53,58
AJUBA,ENSG00000129474,GRCh38,chr14,22971174,22982642,hg19,23440383,23451851,53,59
FAM110C,ENSG00000184731,GRCh38,chr2,38814,46870,hg19,38814,46870,53,59
HLA-DOA,ENSG00000204252,GRCh38,chr6,33004178,33009612,hg19,32971955,32977389,53,59
NFKBIB,ENSG00000104825,GRCh38,chr19,38899700,38908893,hg19,39390340,39399533,53,59
OAZ2,ENSG00000180304,GRCh38,chr15,64687573,64703281,hg19,64979772,64995480,53,59
SLC25A10,ENSG00000183048,GRCh38,chr17,81712236,81721016,hg19,79679266,79688046,53,59
TBC1D29,ENSG00000266733,GRCh38,chr17,30557112,30563493,hg19,28884130,28890511,53,59
TRABD,ENSG00000170638,GRCh38,chr22,50185915,50199598,hg19,50624344,50638027,53,59
ECI1,ENSG00000167969,GRCh38,chr16,2239395,2252300,hg19,2289396,2302301,53,60
GKN2,ENSG00000183607,GRCh38,chr2,68945232,68952970,hg19,69172364,69180102,53,60
KIAA1875,ENSG00000179698,GRCh38,chr8,144107726,144118315,hg19,145162629,145173218,53,60
LINC01056,ENSG00000237119,GRCh38,chr20,63038011,63053863,hg19,61669363,61685215,53,60
OR7C1,ENSG00000127530,GRCh38,chr19,14799146,14800211,hg19,14909958,14911023,53,60
PLK5,ENSG00000185988,GRCh38,chr19,1524074,1535456,hg19,1524073,1535455,53,60
RPL14,ENSG00000188846,GRCh38,chr3,40457292,40468587,hg19,40498783,40510078,53,60
SBF1P1,ENSG00000248522,GRCh38,chr8,55449509,55455139,hg19,56362069,56367699,53,60
TPSG1,ENSG00000116176,GRCh38,chr16,1221651,1225257,hg19,1271651,1275257,53,60
IGFBP3,ENSG00000146674,GRCh38,chr7,45912245,45921874,hg19,45951844,45961473,53,61
IL1F10,ENSG00000136697,GRCh38,chr2,113067970,113075850,hg19,113825547,113833427,53,61
KCNJ11,ENSG00000187486,GRCh38,chr11,17385859,17389331,hg19,17407406,17410878,53,61
PPM1J,ENSG00000155367,GRCh38,chr1,112709994,112715477,hg19,113252616,113258099,53,61
DEFB118,ENSG00000131068,GRCh38,chr20,31368618,31373923,hg19,29956421,29961726,53,62
PEX19,ENSG00000162735,GRCh38,chr1,160276812,160286348,hg19,160246602,160256138,53,62
TAAR5,ENSG00000135569,GRCh38,chr6,132588673,132589686,hg19,132909812,132910825,53,62
KCNK15,ENSG00000124249,GRCh38,chr20,44745780,44752313,hg19,43374421,43380954,53,63
RPL10L,ENSG00000165496,GRCh38,chr14,46651010,46651821,hg19,47120213,47121024,53,63
VCX3B,ENSG00000205642,GRCh38,chrX,8464830,8466510,hg19,8432871,8434551,53,63
DEFB121,ENSG00000204548,GRCh38,chr20,31404845,31412838,hg19,29992648,30000641,53,64
MED31,ENSG00000108590,GRCh38,chr17,6643315,6651634,hg19,6546635,6554954,53,64
OR51I2,ENSG00000187918,GRCh38,chr11,5453489,5454427,hg19,5474719,5475657,53,65
BHLHE22,ENSG00000180828,GRCh38,chr8,64580367,64583628,hg19,65492924,65496185,53,67
BTN2A3P,ENSG00000124549,GRCh38,chr6,26421391,26432383,hg19,26421619,26432611,53,67
ALG1L13P,ENSG00000253981,GRCh38,chr8,8236003,8244667,hg19,8093525,8102189,53,68
GOLGA8EP,ENSG00000175676,GRCh38,chr15,23157366,23170711,hg19,23435096,23448420,53,68
GRP,ENSG00000134443,GRCh38,chr18,59220168,59230774,hg19,56887400,56898006,53,69
ORAI1,ENSG00000276045,GRCh38,chr12,121626550,121642677,hg19,122064455,122080583,53,70
ZNF696,ENSG00000185730,GRCh38,chr8,143289676,143298061,hg19,144371846,144380231,53,75
CTAGE10P,ENSG00000181358,GRCh38,chr13,49890591,49892998,hg19,50464727,50467134,53,84
KRTAP10-10,ENSG00000221859,GRCh38,chr21,44637356,44638455,hg19,46057273,46058372,53,87
ARHGEF3-AS1,ENSG00000240198,GRCh38,chr3,56940040,56960854,hg19,56974068,56994882,54,54
CDKN2AIP,ENSG00000168564,GRCh38,chr4,183444591,183448198,hg19,184365744,184369351,54,54
COQ7,ENSG00000167186,GRCh38,chr16,19067599,19080095,hg19,19078921,19091417,54,54
DOCK4-AS1,ENSG00000225572,GRCh38,chr7,111808516,111821773,hg19,111448572,111461829,54,54
FAAHP1,ENSG00000232022,GRCh38,chr1,46432129,46445521,hg19,46897801,46911193,54,54
POLD2,ENSG00000106628,GRCh38,chr7,44114681,44124358,hg19,44154280,44163957,54,54
RARRES3,ENSG00000133321,GRCh38,chr11,63536809,63546462,hg19,63304281,63313934,54,54
SPAG4,ENSG00000061656,GRCh38,chr20,35615892,35621049,hg19,34203814,34208971,54,54
TRAF4,ENSG00000076604,GRCh38,chr17,28743984,28750958,hg19,27071002,27077976,54,54
ADRA2A,ENSG00000150594,GRCh38,chr10,111077163,111080907,hg19,112836921,112840665,54,55
ARMC7,ENSG00000125449,GRCh38,chr17,75109952,75130265,hg19,73106047,73126360,54,55
CARS-AS1,ENSG00000247473,GRCh38,chr11,3029009,3041260,hg19,3050239,3062490,54,55
DDN,ENSG00000181418,GRCh38,chr12,48995149,48999309,hg19,49388932,49393092,54,55
DUSP18,ENSG00000167065,GRCh38,chr22,30652051,30667890,hg19,31048038,31063877,54,55
HOXB13,ENSG00000159184,GRCh38,chr17,48724763,48729178,hg19,46802125,46806540,54,55
HOXB6,ENSG00000108511,GRCh38,chr17,48595751,48604992,hg19,46673113,46682354,54,55
HPS6,ENSG00000166189,GRCh38,chr10,102065390,102068038,hg19,103825147,103827795,54,55
LEPROT,ENSG00000213625,GRCh38,chr1,65420587,65436007,hg19,65886270,65901690,54,55
LINC00502,ENSG00000224851,GRCh38,chr10,91047166,91062159,hg19,92806923,92821916,54,55
LINC01216,ENSG00000250223,GRCh38,chr4,100660279,100675113,hg19,101581436,101596270,54,55
MYLKP1,ENSG00000228868,GRCh38,chr3,75328549,75339071,hg19,75377700,75388222,54,55
PCYT2,ENSG00000185813,GRCh38,chr17,81900965,81911464,hg19,79858841,79869340,54,55
PHF23,ENSG00000040633,GRCh38,chr17,7235028,7239722,hg19,7138347,7143041,54,55
TEKT2,ENSG00000092850,GRCh38,chr1,36084075,36088275,hg19,36549676,36553876,54,55
TMEM177,ENSG00000144120,GRCh38,chr2,119679167,119686507,hg19,120436743,120444083,54,55
VN2R19P,ENSG00000235974,GRCh38,chr19,58012589,58025926,hg19,58523957,58537294,54,55
ZDHHC8P1,ENSG00000133519,GRCh38,chr22,23390606,23402726,hg19,23732793,23744913,54,55
ANG,ENSG00000214274,GRCh38,chr14,20684177,20698971,hg19,21152336,21167130,54,56
AP5B1,ENSG00000254470,GRCh38,chr11,65775893,65780802,hg19,65543364,65548273,54,56
CCDC86,ENSG00000110104,GRCh38,chr11,60842071,60851081,hg19,60609544,60618554,54,56
DNASE1L1,ENSG00000013563,GRCh38,chrX,154401238,154412112,hg19,153629579,153640449,54,56
FKBP4,ENSG00000004478,GRCh38,chr12,2794953,2805423,hg19,2904119,2914589,54,56
HOXC13,ENSG00000123364,GRCh38,chr12,53938765,53946544,hg19,54332549,54340328,54,56
HRH3,ENSG00000101180,GRCh38,chr20,62214970,62220267,hg19,60790026,60795323,54,56
IFI27,ENSG00000165949,GRCh38,chr14,94104836,94116698,hg19,94571182,94583035,54,56
KLHDC3,ENSG00000124702,GRCh38,chr6,43014103,43021298,hg19,42981841,42989036,54,56
LINC00437,ENSG00000236354,GRCh38,chr13,38533343,38545299,hg19,39107480,39119436,54,56
LINC00551,ENSG00000272274,GRCh38,chr13,106617810,106631359,hg19,107270158,107283707,54,56
MOCS3,ENSG00000124217,GRCh38,chr20,50958826,50963931,hg19,49575363,49580468,54,56
MRPS36,ENSG00000134056,GRCh38,chr5,69217760,69230129,hg19,68513587,68525956,54,56
OR12D3,ENSG00000112462,GRCh38,chr6,29373423,29375291,hg19,29341200,29343068,54,56
PCED1A,ENSG00000132635,GRCh38,chr20,2835314,2841190,hg19,2815960,2821836,54,56
RPUSD2,ENSG00000166133,GRCh38,chr15,40569300,40574943,hg19,40861499,40867142,54,56
SCEL-AS1,ENSG00000224347,GRCh38,chr13,77599755,77606551,hg19,78173890,78180686,54,56
SLC35A4,ENSG00000176087,GRCh38,chr5,140564456,140569103,hg19,139944041,139948688,54,56
WNT10B,ENSG00000169884,GRCh38,chr12,48965340,48971763,hg19,49359123,49365546,54,56
ZNF134,ENSG00000213762,GRCh38,chr19,57614233,57624723,hg19,58125601,58136091,54,56
CD27,ENSG00000139193,GRCh38,chr12,6444867,6451718,hg19,6554033,6560884,54,57
EIF3I,ENSG00000084623,GRCh38,chr1,32221928,32231604,hg19,32687529,32697205,54,57
H3F3B,ENSG00000132475,GRCh38,chr17,75776434,75785893,hg19,73772515,73781974,54,57
LMNTD2,ENSG00000185522,GRCh38,chr11,554855,560779,hg19,554855,560779,54,57
OR14I1,ENSG00000189181,GRCh38,chr1,248681369,248682304,hg19,248844670,248845605,54,57
OSR1,ENSG00000143867,GRCh38,chr2,19351485,19358653,hg19,19551246,19558414,54,57
PEX12,ENSG00000108733,GRCh38,chr17,35574795,35578863,hg19,33901814,33905882,54,57
PRICKLE2-AS3,ENSG00000226017,GRCh38,chr3,64187544,64200965,hg19,64173220,64186641,54,57
RGS11,ENSG00000076344,GRCh38,chr16,268301,275980,hg19,318300,325980,54,57
SIX6,ENSG00000184302,GRCh38,chr14,60508951,60512850,hg19,60975669,60979568,54,57
SLC35A2,ENSG00000102100,GRCh38,chrX,48903182,48911958,hg19,48760459,48769235,54,57
CCDC160,ENSG00000203952,GRCh38,chrX,134237047,134246207,hg19,133371077,133380237,54,58
FXYD7,ENSG00000221946,GRCh38,chr19,35143250,35154301,hg19,35634154,35645204,54,58
GPATCH4,ENSG00000160818,GRCh38,chr1,156594487,156601496,hg19,156564279,156571288,54,58
GRPEL2,ENSG00000164284,GRCh38,chr5,149345430,149354583,hg19,148724993,148734146,54,58
HMBS,ENSG00000256269,GRCh38,chr11,119084866,119093549,hg19,118955576,118964259,54,58
ICAM3,ENSG00000076662,GRCh38,chr19,10333776,10339823,hg19,10444452,10450499,54,58
LSM6,ENSG00000164167,GRCh38,chr4,146175685,146200000,hg19,147096837,147121152,54,58
MORN4,ENSG00000171160,GRCh38,chr10,97614553,97633500,hg19,99374310,99393257,54,58
NIPSNAP3A,ENSG00000136783,GRCh38,chr9,104747688,104760122,hg19,107509969,107522403,54,58
NOL12,ENSG00000273899,GRCh38,chr22,37681673,37693478,hg19,38077680,38089485,54,58
OR4D2,ENSG00000255713,GRCh38,chr17,58169656,58170579,hg19,56247017,56247940,54,58
RAB34,ENSG00000109113,GRCh38,chr17,28714281,28718429,hg19,27041299,27045447,54,58
RTP2,ENSG00000198471,GRCh38,chr3,187698259,187702557,hg19,187416047,187420345,54,58
SGOL1-AS1,ENSG00000237485,GRCh38,chr3,20174244,20186427,hg19,20215736,20227919,54,58
ZDHHC22,ENSG00000177108,GRCh38,chr14,77131270,77142734,hg19,77597613,77609077,54,58
BTG3,ENSG00000154640,GRCh38,chr21,17593653,17612947,hg19,18965971,18985265,54,59
HYAL3,ENSG00000186792,GRCh38,chr3,50292828,50299468,hg19,50330259,50336899,54,59
LCN8,ENSG00000204001,GRCh38,chr9,136754386,136758543,hg19,139648838,139652995,54,59
LINC01280,ENSG00000224391,GRCh38,chr2,216590426,216606938,hg19,217455149,217471661,54,59
OR1G1,ENSG00000183024,GRCh38,chr17,3126584,3127581,hg19,3029878,3030875,54,59
RAB15,ENSG00000139998,GRCh38,chr14,64945814,64972776,hg19,65412532,65439494,54,59
RBM48,ENSG00000127993,GRCh38,chr7,92528773,92538005,hg19,92158087,92167319,54,59
RPL37,ENSG00000145592,GRCh38,chr5,40825262,40835335,hg19,40825364,40835437,54,59
SLC37A4,ENSG00000137700,GRCh38,chr11,119024114,119030906,hg19,118894824,118901616,54,59
UNC50,ENSG00000115446,GRCh38,chr2,98608579,98618515,hg19,99225042,99234978,54,59
ATP5J2,ENSG00000241468,GRCh38,chr7,99448475,99466331,hg19,99046098,99063954,54,60
C1QBP,ENSG00000108561,GRCh38,chr17,5432777,5448830,hg19,5336097,5352150,54,60
FABP2,ENSG00000145384,GRCh38,chr4,119317250,119322390,hg19,120238405,120243545,54,60
FOXJ1,ENSG00000129654,GRCh38,chr17,76136333,76141299,hg19,74132414,74137380,54,60
OR2AG2,ENSG00000188124,GRCh38,chr11,6767987,6769055,hg19,6789218,6790286,54,60
P2RY13,ENSG00000181631,GRCh38,chr3,151326312,151329548,hg19,151044100,151047336,54,60
RBP4,ENSG00000138207,GRCh38,chr10,93591687,93601744,hg19,95351444,95361501,54,60
TNRC18P3,ENSG00000189166,GRCh38,chr7,56991888,57009149,hg19,57059595,57076856,54,60
TRIM40,ENSG00000204614,GRCh38,chr6,30136108,30148735,hg19,30103885,30116512,54,60
BNIPL,ENSG00000163141,GRCh38,chr1,151036570,151047600,hg19,151009046,151020076,54,61
DLX3,ENSG00000064195,GRCh38,chr17,49990005,49995224,hg19,48067369,48072588,54,61
EGR4,ENSG00000135625,GRCh38,chr2,73290929,73293705,hg19,73518057,73520833,54,61
KIAA1143,ENSG00000163807,GRCh38,chr3,44737661,44761662,hg19,44779153,44803154,54,61
LINC00051,ENSG00000254008,GRCh38,chr8,142198356,142209003,hg19,143279717,143290364,54,61
LYZL4,ENSG00000157093,GRCh38,chr3,42397078,42410600,hg19,42438570,42452092,54,61
OIP5,ENSG00000104147,GRCh38,chr15,41309268,41332621,hg19,41601466,41624819,54,61
OR5P3,ENSG00000182334,GRCh38,chr11,7825037,7825972,hg19,7846584,7847519,54,61
OSCAR,ENSG00000170909,GRCh38,chr19,54094668,54102692,hg19,54597933,54606000,54,61
SEMG1,ENSG00000124233,GRCh38,chr20,45206997,45209772,hg19,43835638,43838413,54,61
UGT2B26P,ENSG00000250919,GRCh38,chr4,69027831,69044578,hg19,69893549,69910296,54,61
CA7,ENSG00000168748,GRCh38,chr16,66844379,66854153,hg19,66878282,66888056,54,62
OR5K4,ENSG00000196098,GRCh38,chr3,98353854,98354819,hg19,98072698,98073663,54,62
PNPLA2,ENSG00000177666,GRCh38,chr11,818902,825573,hg19,818902,825573,54,62
RP9,ENSG00000164610,GRCh38,chr7,33094797,33109401,hg19,33134409,33149013,54,62
TNIP2,ENSG00000168884,GRCh38,chr4,2741648,2756376,hg19,2743375,2758103,54,62
BRMS1,ENSG00000174744,GRCh38,chr11,66337333,66345125,hg19,66104804,66112596,54,63
CDC26,ENSG00000176386,GRCh38,chr9,113255835,113275589,hg19,116018115,116037869,54,63
HDGFL1,ENSG00000112273,GRCh38,chr6,22569493,22571666,hg19,22569722,22571895,54,63
METTL21C,ENSG00000139780,GRCh38,chr13,102685744,102694504,hg19,103338094,103346854,54,63
OR2Y1,ENSG00000174339,GRCh38,chr5,180739042,180740099,hg19,180166042,180167099,54,63
XRCC6BP1,ENSG00000166896,GRCh38,chr12,57941541,57957269,hg19,58335324,58351052,54,63
ACOT2,ENSG00000119673,GRCh38,chr14,73567620,73575658,hg19,74034324,74042362,54,64
RPL6,ENSG00000089009,GRCh38,chr12,112405190,112418838,hg19,112842994,112856642,54,64
H19,ENSG00000130600,GRCh38,chr11,1995163,2001470,hg19,2016393,2022700,54,65
CISD2,ENSG00000145354,GRCh38,chr4,102868978,102889242,hg19,103790135,103810399,54,66
OR6C2,ENSG00000179695,GRCh38,chr12,55452214,55453152,hg19,55845998,55846936,54,67
FAHD2B,ENSG00000144199,GRCh38,chr2,97083583,97094882,hg19,97749320,97760619,54,69
OBP2B,ENSG00000171102,GRCh38,chr9,133205277,133209250,hg19,136080664,136084637,54,69
COX18,ENSG00000163626,GRCh38,chr4,73052362,73069755,hg19,73918079,73935472,54,70
RRN3P1,ENSG00000248124,GRCh38,chr16,21796106,21820410,hg19,21807427,21831731,54,75
REXO1L1P,ENSG00000205176,GRCh38,chr8,85656442,85663497,hg19,86568671,86575726,54,76
NPIPB5,ENSG00000243716,GRCh38,chr16,22479121,22536521,hg19,22490442,22547842,54,79
AMZ2,ENSG00000196704,GRCh38,chr17,68247574,68257164,hg19,66243715,66253305,55,55
ARPP19,ENSG00000128989,GRCh38,chr15,52547045,52569883,hg19,52839242,52862080,55,55
BHLHE40,ENSG00000134107,GRCh38,chr3,4979116,4985323,hg19,5020801,5027008,55,55
C3orf14,ENSG00000114405,GRCh38,chr3,62318973,62336213,hg19,62304648,62321888,55,55
HSF4,ENSG00000102878,GRCh38,chr16,67163385,67169945,hg19,67197288,67203848,55,55
LGALS13,ENSG00000105198,GRCh38,chr19,39602501,39607476,hg19,40093141,40098116,55,55
LINC01502,ENSG00000237339,GRCh38,chr9,135574935,135587112,hg19,138466781,138478958,55,55
NOTO,ENSG00000214513,GRCh38,chr2,73202258,73212513,hg19,73429386,73439641,55,55
SEMA3B,ENSG00000012171,GRCh38,chr3,50267558,50277546,hg19,50304990,50314977,55,55
SRP14-AS1,ENSG00000248508,GRCh38,chr15,40039311,40067290,hg19,40331512,40359491,55,55
TIGD6,ENSG00000164296,GRCh38,chr5,149993118,150001167,hg19,149372681,149380730,55,55
UQCRB,ENSG00000156467,GRCh38,chr8,96225920,96235634,hg19,97238148,97247862,55,55
ESAM,ENSG00000149564,GRCh38,chr11,124752583,124762290,hg19,124622479,124632186,55,56
GJB1,ENSG00000169562,GRCh38,chrX,71215194,71225516,hg19,70435044,70445366,55,56
HENMT1,ENSG00000162639,GRCh38,chr1,108648290,108661526,hg19,109190912,109204148,55,56
LINC00364,ENSG00000230040,GRCh38,chr13,67372387,67379976,hg19,67946519,67954108,55,56
MED6,ENSG00000133997,GRCh38,chr14,70581257,70600690,hg19,71047974,71067407,55,56
MRPL15,ENSG00000137547,GRCh38,chr8,54135210,54147901,hg19,55047770,55060461,55,56
MRPS14,ENSG00000120333,GRCh38,chr1,175010789,175023425,hg19,174979925,174992561,55,56
MYOD1,ENSG00000129152,GRCh38,chr11,17719568,17722131,hg19,17741115,17743678,55,56
NABP1,ENSG00000173559,GRCh38,chr2,191678068,191696659,hg19,192542794,192561385,55,56
OR52N5,ENSG00000181009,GRCh38,chr11,5777634,5778667,hg19,5798864,5799897,55,56
PIRT,ENSG00000233670,GRCh38,chr17,10822475,10838445,hg19,10725792,10741762,55,56
PPIL3,ENSG00000240344,GRCh38,chr2,200870907,200889303,hg19,201735630,201754026,55,56
RRP8,ENSG00000132275,GRCh38,chr11,6595075,6603620,hg19,6616305,6624850,55,56
SPATA19,ENSG00000166118,GRCh38,chr11,133840631,133845538,hg19,133710526,133715433,55,56
TMEM101,ENSG00000091947,GRCh38,chr17,44011188,44023946,hg19,42088556,42101314,55,56
ZIC5,ENSG00000139800,GRCh38,chr13,99962964,99971909,hg19,100615218,100624163,55,56
CHRNE,ENSG00000108556,GRCh38,chr17,4897774,4903074,hg19,4801069,4806369,55,57
CST9L,ENSG00000101435,GRCh38,chr20,23564732,23568749,hg19,23545369,23549386,55,57
GLA,ENSG00000102393,GRCh38,chrX,101397803,101407925,hg19,100652791,100662913,55,57
OR1A2,ENSG00000172150,GRCh38,chr17,3197519,3198448,hg19,3100813,3101742,55,57
TIGD2,ENSG00000180346,GRCh38,chr4,89111500,89114899,hg19,90032651,90036050,55,57
TPPP2,ENSG00000179636,GRCh38,chr14,21024109,21036276,hg19,21492268,21504435,55,57
TRIL,ENSG00000255690,GRCh38,chr7,28953358,28958292,hg19,28992974,28997908,55,57
ZNF295-AS1,ENSG00000237232,GRCh38,chr21,42009194,42024924,hg19,43429303,43445033,55,57
ZPR1,ENSG00000109917,GRCh38,chr11,116773799,116788050,hg19,116644515,116658766,55,57
C1orf54,ENSG00000118292,GRCh38,chr1,150268200,150280916,hg19,150240600,150253327,55,58
C6orf52,ENSG00000137434,GRCh38,chr6,10671418,10694797,hg19,10671651,10695030,55,58
CFP,ENSG00000126759,GRCh38,chrX,47624213,47630305,hg19,47483612,47489704,55,58
CLEC10A,ENSG00000132514,GRCh38,chr17,7074537,7080307,hg19,6977856,6983626,55,58
COQ9,ENSG00000088682,GRCh38,chr16,57447425,57461275,hg19,57481337,57495187,55,58
CUEDC2,ENSG00000107874,GRCh38,chr10,102423245,102432661,hg19,104183002,104192418,55,58
DOK2,ENSG00000147443,GRCh38,chr8,21908873,21913860,hg19,21766384,21771371,55,58
FKBP14,ENSG00000106080,GRCh38,chr7,30010587,30026684,hg19,30050203,30066300,55,58
LINC00381,ENSG00000226240,GRCh38,chr13,74419173,74435159,hg19,74993310,75009296,55,58
LINC00667,ENSG00000263753,GRCh38,chr18,5237826,5246508,hg19,5237825,5246507,55,58
LRRC19,ENSG00000184434,GRCh38,chr9,26993136,27005693,hg19,26993134,27005691,55,58
PLEKHF1,ENSG00000166289,GRCh38,chr19,29665056,29675457,hg19,30155963,30166364,55,58
POLL,ENSG00000166169,GRCh38,chr10,101578882,101588270,hg19,103338639,103348027,55,58
SNCB,ENSG00000074317,GRCh38,chr5,176620084,176630556,hg19,176047085,176057557,55,58
TEX37,ENSG00000172073,GRCh38,chr2,88524651,88529584,hg19,88824169,88829102,55,58
TMBIM1,ENSG00000135926,GRCh38,chr2,218274192,218292586,hg19,219138915,219157309,55,58
TRAPPC4,ENSG00000196655,GRCh38,chr11,119018432,119025454,hg19,118889142,118896164,55,58
ANKRD34C,ENSG00000235711,GRCh38,chr15,79293285,79298235,hg19,79585627,79590577,55,59
CCDC54,ENSG00000138483,GRCh38,chr3,107377194,107378637,hg19,107096041,107097484,55,59
DPY19L1P2,ENSG00000231952,GRCh38,chr7,32812757,32838570,hg19,32852369,32878182,55,59
EIF3K,ENSG00000178982,GRCh38,chr19,38619082,38636955,hg19,39109722,39127595,55,59
GBX2,ENSG00000168505,GRCh38,chr2,236165236,236168369,hg19,237073879,237077012,55,59
GORASP1,ENSG00000114745,GRCh38,chr3,39096659,39108363,hg19,39138150,39149854,55,59
HNRNPDL,ENSG00000152795,GRCh38,chr4,82422564,82430408,hg19,83343717,83351561,55,59
HTR1D,ENSG00000179546,GRCh38,chr1,23191895,23194729,hg19,23518388,23521222,55,59
IQCA1L,ENSG00000278685,GRCh38,chr7,151190873,151205496,hg19,150887960,150902582,55,59
LINC00700,ENSG00000234962,GRCh38,chr10,2005473,2014348,hg19,2047667,2056542,55,59
MORF4L2,ENSG00000123562,GRCh38,chrX,103675496,103688158,hg19,102930424,102943086,55,59
NUBP2,ENSG00000095906,GRCh38,chr16,1782901,1789191,hg19,1832902,1839192,55,59
OR6C3,ENSG00000205329,GRCh38,chr12,55331701,55332636,hg19,55725485,55726420,55,59
POLR2E,ENSG00000099817,GRCh38,chr19,1086579,1095380,hg19,1086578,1095379,55,59
POU5F2,ENSG00000248483,GRCh38,chr5,93734806,93741637,hg19,93070512,93077343,55,59
RAB33A,ENSG00000134594,GRCh38,chrX,130171649,130184870,hg19,129305623,129318844,55,59
SHISA3,ENSG00000178343,GRCh38,chr4,42397839,42402487,hg19,42399856,42404504,55,59
SMCO3,ENSG00000179256,GRCh38,chr12,14804650,14814182,hg19,14957584,14967116,55,59
TSTA3,ENSG00000104522,GRCh38,chr8,143612618,143618048,hg19,144694788,144700218,55,59
WBSCR28,ENSG00000175877,GRCh38,chr7,73861159,73865893,hg19,73275489,73280223,55,59
BARHL1,ENSG00000125492,GRCh38,chr9,132582185,132590266,hg19,135457572,135465653,55,60
CA11,ENSG00000063180,GRCh38,chr19,48637942,48646312,hg19,49141199,49149569,55,60
GUK1,ENSG00000143774,GRCh38,chr1,228139962,228148984,hg19,228327663,228336685,55,60
HSDL1,ENSG00000103160,GRCh38,chr16,84122146,84145192,hg19,84155751,84178797,55,60
KLHDC7B,ENSG00000130487,GRCh38,chr22,50548033,50551023,hg19,50986462,50989452,55,60
MAGOHB,ENSG00000111196,GRCh38,chr12,10604190,10613623,hg19,10756789,10766222,55,60
NKX6-1,ENSG00000163623,GRCh38,chr4,84491987,84498450,hg19,85413140,85419603,55,60
NRIP2,ENSG00000053702,GRCh38,chr12,2825348,2835544,hg19,2934514,2944710,55,60
OR6C6,ENSG00000188324,GRCh38,chr12,55294288,55295232,hg19,55688072,55689016,55,60
PDCD2,ENSG00000071994,GRCh38,chr6,170575295,170584692,hg19,170884383,170893780,55,60
SERPINA13P,ENSG00000187483,GRCh38,chr14,94640725,94646994,hg19,95107062,95113331,55,60
ZNF561-AS1,ENSG00000267106,GRCh38,chr19,9621291,9645896,hg19,9731967,9756572,55,60
IGHD,ENSG00000211898,GRCh38,chr14,105836765,105845678,hg19,106303099,106312011,55,61
MRGPRF,ENSG00000172935,GRCh38,chr11,69004395,69013409,hg19,68771863,68780877,55,61
OR56A5,ENSG00000188691,GRCh38,chr11,5967177,5968494,hg19,5988407,5989724,55,61
CALHM1,ENSG00000185933,GRCh38,chr10,103453387,103458888,hg19,105213144,105218645,55,62
OR11H6,ENSG00000176219,GRCh38,chr14,20223632,20224805,hg19,20691791,20692964,55,62
OSTCP1,ENSG00000243775,GRCh38,chr6,158841117,158857632,hg19,159262149,159278664,55,62
TMEM37,ENSG00000171227,GRCh38,chr2,119429901,119438520,hg19,120187477,120196096,55,62
CBR3,ENSG00000159231,GRCh38,chr21,36134912,36146566,hg19,37507210,37518864,55,63
FEZF1-AS1,ENSG00000230316,GRCh38,chr7,122303658,122310077,hg19,121943712,121950131,55,63
OR6Q1,ENSG00000172381,GRCh38,chr11,58030953,58031906,hg19,57798425,57799378,55,63
EDN1,ENSG00000078401,GRCh38,chr6,12290363,12297194,hg19,12290596,12297427,55,64
MROH6,ENSG00000204839,GRCh38,chr8,143566187,143572971,hg19,144648357,144655141,55,64
PEX11G,ENSG00000104883,GRCh38,chr19,7476875,7497449,hg19,7541761,7562335,55,64
QPCTL,ENSG00000011478,GRCh38,chr19,45692483,45703989,hg19,46195741,46207247,55,64
RBM15B,ENSG00000259956,GRCh38,chr3,51391268,51397908,hg19,51428699,51435339,55,64
FATE1,ENSG00000147378,GRCh38,chrX,151716035,151723194,hg19,150884507,150891666,55,65
HS3ST6,ENSG00000162040,GRCh38,chr16,1911463,1918440,hg19,1961464,1968441,55,65
SNHG5,ENSG00000203875,GRCh38,chr6,85660950,85678736,hg19,86370668,86388454,55,65
STMN3,ENSG00000197457,GRCh38,chr20,63639705,63653427,hg19,62271058,62284780,55,65
FZD5,ENSG00000163251,GRCh38,chr2,207762586,207769563,hg19,208627310,208634287,55,66
SIGLEC16,ENSG00000161643,GRCh38,chr19,49969673,49975814,hg19,50472930,50479071,55,66
